186.5,69.5,0.02403,1.1778,2664.11,1623.75,3600.35
185.0,69.0,0.02349,1.1743,2662.85,1619.82,3581.75
186.0,68.0,0.02346,1.1836,2652.01,1609.6,3556.22
184.5,66.0,0.02355,1.1775,2675.81,1594.35,3560.53
196.0,66.0,0.02392,1.1744,2690.16,1615.63,3609.42
195.5,64.5,0.02463,1.1784,2681.47,1611.43,3582.22
199.0,66.0,0.02497,1.1841,2679.25,1600.29,3552.65
195.0,68.5,0.02481,1.1878,2684.57,1616.27,3570.78
192.0,67.5,0.024849999999999997,1.1857,2683.34,1606.25,3553.39
190.0,68.5,0.02414,1.1858,2682.62,1594.99,3550.17
182.5,68.5,0.024319999999999998,1.1901,2687.54,1588.51,3524.31
191.0,67.5,0.02405,1.1942,2673.61,1576.94,3503.96
188.6,68.5,0.02465,1.2012,2695.81,1579.82,3503.96
186.6,69.9,0.024470000000000002,1.2063,2713.06,1587.56,3509.88
190.0,70.0,0.02453,1.201,2723.99,1603.67,3568.88
189.8,70.9,0.02476,1.2069,2743.15,1611.31,3607.63
184.6,70.7,0.0248,1.2037,2747.71,1619.13,3616.45
178.8,70.1,0.025459999999999997,1.197,2751.29,1632.29,3622.87
187.0,69.8,0.0255,1.1929,2748.23,1629.29,3609.83
180.2,68.6,0.025310000000000003,1.1956,2767.56,1630.29,3595.24
181.0,68.5,0.02552,1.2042,2786.24,1628.4,3612.61
179.4,68.7,0.02552,1.2192,2786.24,1627.29,3611.81
179.6,68.5,0.02544,1.2268,2776.42,1623.33,3622.01
178.8,68.5,0.025779999999999997,1.2271,2802.56,1622.85,3612.78
180.8,69.5,0.02611,1.2184,2798.03,1624.78,3620.91
182.8,70.6,0.02637,1.2237,2810.3,1630.62,3649.07
182.0,71.7,0.02665,1.2256,2832.97,1635.47,3665.28
179.2,77.0,0.02624,1.2256,2839.13,1643.71,3672.29
177.4,78.6,0.026539999999999998,1.231,2837.54,1631.2,3643.22
176.6,77.5,0.02621,1.2391,2839.25,1604.49,3630.15
175.8,76.6,0.026619999999999998,1.2392,2872.87,1612.63,3647.41
174.0,78.0,0.02699,1.2428,2853.53,1610.4,3643.04
171.8,76.7,0.02726,1.2381,2822.43,1603.31,3606.75
173.4,74.0,0.027200000000000002,1.241,2823.81,1593.15,3609.29
172.2,75.3,0.02773,1.2419,2821.98,1601.84,3577.35
168.2,75.5,0.02854,1.251,2762.13,1584.79,3523.28
166.0,72.5,0.02794,1.2447,2648.94,1546.33,3478.77
161.0,71.4,0.027679999999999996,1.2368,2695.14,1511.6,3394.92
167.2,71.4,0.02844,1.2381,2681.66,1551.15,3454.52
157.4,70.3,0.02851,1.2268,2581.0,1519.77,3377.3
152.8,69.0,0.028290000000000003,1.2261,2619.55,1500.18,3325.99
153.0,69.1,0.02857,1.2253,2656.0,1521.62,3368.25
151.0,67.4,0.028399999999999998,1.2304,2662.94,1513.27,3340.93
161.0,68.7,0.02913,1.2354,2698.63,1532.15,3369.83
172.8,68.8,0.02891,1.2467,2731.2,1542.72,3389.63
174.2,68.5,0.028769999999999997,1.2504,2732.22,1556.93,3426.8
171.0,69.3,0.028769999999999997,1.2412,2732.22,1550.86,3407.79
168.6,69.1,0.028929999999999997,1.2399,2716.26,1569.68,3435.08
169.2,68.9,0.02943,1.2335,2701.33,1575.12,3430.16
165.8,69.0,0.029169999999999998,1.2282,2703.96,1573.88,3431.99
162.8,71.0,0.02871,1.2327,2747.3,1577.11,3441.46
161.2,73.0,0.02859,1.2287,2779.6,1586.96,3463.18
160.4,74.8,0.029079999999999998,1.2316,2744.28,1588.23,3458.03
156.8,74.9,0.028679999999999997,1.223,2713.83,1583.39,3438.96
151.0,74.5,0.02804,1.2191,2677.67,1560.56,3399.16
154.0,73.0,0.02857,1.2271,2691.25,1526.46,3324.75
153.2,77.5,0.02881,1.2315,2720.94,1547.94,3355.32
159.0,76.8,0.028769999999999997,1.2337,2728.12,1559.94,3357.86
156.8,77.0,0.02883,1.2417,2726.8,1564.19,3377.36
155.0,78.5,0.02866,1.2415,2738.97,1585.53,3413.28
159.4,81.3,0.02894,1.2307,2786.57,1589.62,3420.54
166.2,83.5,0.0287,1.2309,2783.02,1593.83,3429.48
160.4,88.5,0.02848,1.234,2765.31,1578.15,3397.35
168.6,86.8,0.02817,1.2392,2749.48,1585.31,3390.98
178.0,88.0,0.02826,1.2376,2747.33,1592.28,3414.13
181.8,87.4,0.02848,1.2309,2752.01,1573.48,3437.4
187.2,85.2,0.028450000000000003,1.2281,2712.92,1547.41,3394.79
184.0,86.0,0.02879,1.2337,2716.94,1551.97,3412.08
179.2,85.0,0.02907,1.2252,2711.93,1549.7,3401.04
175.0,83.5,0.028319999999999998,1.2348,2643.69,1515.84,3348.19
181.2,82.0,0.028300000000000002,1.2325,2588.26,1513.18,3298.07
177.2,82.5,0.02843,1.2354,2658.55,1496.59,3278.72
175.0,84.6,0.02786,1.2457,2612.62,1510.11,3316.95
172.0,85.5,0.02775,1.2408,2605.0,1512.13,3331.25
173.0,88.7,0.02741,1.231,2640.87,1535.35,3361.5
169.6,94.0,0.027839999999999997,1.2293,2614.45,1508.8,3346.93
166.0,97.4,0.02788,1.2279,2644.69,1494.65,3340.35
173.0,97.5,0.028319999999999998,1.2287,2662.84,1527.22,3429.95
178.6,96.0,0.02775,1.2252,2604.47,1511.37,3408.1
178.6,97.8,0.02786,1.2271,2613.16,1511.32,3414.85
179.0,97.0,0.027970000000000002,1.2322,2656.87,1526.76,3438.78
180.0,95.8,0.0279,1.2363,2642.19,1504.71,3419.71
180.6,93.2,0.02834,1.2372,2663.99,1518.88,3443.97
176.4,92.9,0.028290000000000003,1.233,2656.3,1526.66,3448.0
177.0,98.0,0.028319999999999998,1.2333,2677.84,1526.27,3441.04
179.0,99.6,0.028140000000000002,1.2385,2706.39,1545.16,3477.91
184.8,99.9,0.02867,1.2373,2708.64,1552.48,3490.89
194.4,106.2,0.029140000000000003,1.2379,2693.13,1558.23,3486.6
196.2,107.8,0.02951,1.2346,2670.14,1572.58,3494.2
200.0,110.0,0.02973,1.2273,2670.29,1587.65,3513.06
208.0,108.8,0.029830000000000002,1.2209,2634.56,1575.4,3510.88
200.0,109.8,0.03024,1.2241,2639.4,1557.29,3485.83
200.0,109.0,0.029900000000000003,1.2172,2666.94,1573.76,3506.03
200.5,108.0,0.02957,1.211,2669.91,1580.78,3518.78
203.0,108.4,0.02936,1.2123,2648.05,1570.71,3536.52
198.0,108.0,0.02964,1.1992,2635.67,1590.97,3553.79
191.6,108.8,0.02946,1.1951,2629.73,1566.96,3529.12
193.0,109.4,0.02944,1.1989,2663.42,1577.08,3550.59
192.0,114.4,0.029500000000000002,1.1955,2672.63,1597.93,3564.19
191.6,120.4,0.029689999999999998,1.1934,2671.92,1608.94,3557.88
189.8,121.6,0.03004,1.1868,2697.79,1616.8,3569.74
199.0,117.0,0.02971,1.1918,2727.72,1603.25,3565.52
204.0,112.0,0.02995,1.1952,2730.13,1598.58,3565.74
208.0,113.8,0.0308,1.1931,2711.45,1606.72,3564.29
214.5,109.8,0.030950000000000002,1.1821,2722.46,1602.27,3562.85
224.5,108.8,0.03109,1.1817,2720.13,1618.95,3592.18
239.0,112.6,0.030670000000000003,1.1795,2712.97,1621.61,3573.76
242.0,112.6,0.03065,1.1767,2733.01,1626.25,3573.76
237.0,119.0,0.03065,1.1792,2724.44,1624.44,3587.25
244.5,117.4,0.03003,1.1789,2733.29,1602.1,3541.82
236.0,116.4,0.02981,1.171,2727.76,1593.57,3521.76
253.0,119.0,0.02931,1.1723,2721.33,1586.98,3515.36
247.0,119.6,0.02931,1.1689,2721.33,1581.52,3482.64
260.0,125.0,0.027679999999999996,1.1627,2689.86,1572.3,3428.14
273.0,128.4,0.02842,1.1539,2724.01,1562.54,3441.19
262.0,134.8,0.028220000000000002,1.1667,2705.27,1549.94,3406.65
253.0,137.8,0.02895,1.1693,2734.62,1569.51,3453.54
243.5,144.4,0.029369999999999997,1.1669,2746.87,1564.73,3469.57
238.5,139.0,0.02919,1.1701,2748.8,1559.05,3456.79
238.5,139.0,0.029750000000000002,1.1726,2772.35,1559.05,3460.82
227.0,136.6,0.02933,1.1786,2770.37,1555.65,3459.77
240.0,133.8,0.029369999999999997,1.1795,2779.03,1555.87,3447.3
239.0,134.0,0.02957,1.1784,2782.0,1571.18,3480.22
240.5,133.0,0.02957,1.1774,2786.85,1572.27,3475.58
236.0,134.0,0.029769999999999998,1.1748,2775.63,1571.07,3479.56
238.5,134.0,0.02946,1.1808,2782.49,1588.0,3527.11
260.0,141.0,0.02924,1.1567,2779.66,1570.43,3505.02
249.0,132.0,0.02926,1.1596,2773.75,1561.65,3466.65
245.5,132.0,0.028929999999999997,1.1631,2762.59,1564.87,3435.3
244.0,131.0,0.02928,1.1589,2767.32,1572.29,3439.6
250.5,128.4,0.02897,1.1579,2749.76,1549.55,3403.51
250.5,128.4,0.028999999999999998,1.1606,2754.88,1549.55,3441.6
240.5,123.0,0.02875,1.1661,2717.07,1534.65,3369.21
236.0,120.6,0.0288,1.1703,2723.06,1529.23,3368.72
231.5,130.0,0.02827,1.165,2699.63,1540.88,3397.13
220.0,125.8,0.02847,1.1564,2716.31,1531.66,3365.52
220.5,128.6,0.02849,1.1563,2718.37,1558.88,3395.6
214.5,129.8,0.02866,1.1679,2726.71,1540.86,3372.21
220.5,130.6,0.02866,1.1642,2713.22,1538.4,3406.34
224.0,132.0,0.02866,1.1659,2713.22,1522.34,3412.03
237.0,139.0,0.028399999999999998,1.1662,2736.61,1526.6,3440.92
233.5,145.0,0.02831,1.1696,2759.82,1524.17,3448.49
217.5,158.8,0.0286,1.1752,2784.17,1541.06,3460.44
221.0,155.0,0.028730000000000002,1.1757,2793.84,1548.38,3473.31
223.0,148.0,0.02842,1.1727,2774.02,1526.29,3422.35
228.0,147.0,0.028530000000000003,1.1677,2798.29,1541.52,3445.49
224.0,142.0,0.02831,1.1666,2801.31,1550.88,3454.54
218.0,141.8,0.02858,1.1679,2798.43,1552.75,3449.08
219.0,143.0,0.02864,1.1709,2809.55,1556.61,3457.5
222.0,144.0,0.02875,1.1653,2815.62,1570.42,3485.08
220.0,144.0,0.02847,1.1646,2804.49,1584.34,3471.64
214.5,144.0,0.02895,1.1655,2801.83,1579.4,3460.03
222.0,143.4,0.02965,1.1742,2806.98,1580.5,3454.05
217.5,141.2,0.02949,1.1694,2820.4,1601.38,3483.31
223.0,141.0,0.02936,1.1686,2846.07,1593.27,3468.45
218.5,146.4,0.029750000000000002,1.1738,2837.44,1608.8,3509.26
224.0,148.8,0.0296,1.1643,2818.82,1612.76,3527.18
218.0,149.0,0.029750000000000002,1.166,2802.6,1611.07,3512.31
220.0,144.8,0.02964,1.1707,2816.29,1615.6,3525.49
214.5,147.0,0.03003,1.169,2813.36,1612.54,3525.49
218.5,143.0,0.02986,1.1666,2827.22,1598.06,3469.21
217.5,145.8,0.029529999999999997,1.1586,2840.35,1611.95,3482.4
212.0,142.0,0.029380000000000003,1.1562,2850.4,1608.48,3483.3
218.5,137.0,0.02973,1.1558,2858.45,1619.89,3504.37
227.0,136.4,0.02971,1.1603,2857.7,1622.63,3493.6
231.0,137.0,0.02935,1.1611,2853.58,1631.23,3494.13
227.0,133.0,0.02857,1.1524,2833.28,1616.82,3426.28
220.5,137.8,0.028769999999999997,1.1395,2821.93,1611.8,3409.68
220.0,137.0,0.02895,1.1403,2839.96,1608.56,3409.44
223.5,139.0,0.02852,1.1346,2818.37,1593.59,3359.08
237.5,137.8,0.02871,1.1344,2840.69,1611.33,3377.56
234.5,140.6,0.028730000000000002,1.1371,2850.13,1622.71,3372.94
236.5,137.6,0.028229999999999998,1.1438,2857.05,1630.92,3393.67
239.0,136.0,0.02844,1.1491,2862.96,1637.6,3411.66
228.0,132.4,0.028229999999999998,1.1577,2861.82,1643.46,3420.18
223.0,128.0,0.028210000000000002,1.1585,2856.98,1643.71,3419.26
225.5,126.0,0.02826,1.1543,2874.69,1646.87,3427.44
230.5,134.6,0.02848,1.1649,2896.74,1665.1,3456.01
214.5,131.4,0.028839999999999998,1.1684,2897.52,1671.15,3447.57
204.5,129.0,0.028839999999999998,1.1691,2914.04,1677.22,3456.13
201.0,127.0,0.0286,1.171,2901.13,1672.56,3430.99
199.0,131.0,0.028530000000000003,1.1665,2901.52,1658.16,3392.9
208.0,128.8,0.028530000000000003,1.1601,2901.52,1660.14,3394.99
202.5,128.0,0.02902,1.1615,2896.72,1645.95,3359.36
196.4,128.2,0.02902,1.1587,2888.6,1631.74,3315.62
189.0,128.2,0.02879,1.1635,2878.05,1632.42,3295.95
182.0,126.8,0.02942,1.162,2871.68,1618.2,3293.36
180.8,126.0,0.029369999999999997,1.1561,2877.13,1624.25,3309.28
180.8,125.0,0.029769999999999998,1.1596,2887.89,1620.39,3311.66
181.6,119.0,0.02963,1.1596,2888.92,1618.81,3326.6
178.8,119.0,0.02963,1.1629,2904.18,1621.85,3333.68
181.8,120.8,0.02994,1.1692,2904.98,1634.74,3344.63
175.8,123.8,0.03001,1.1629,2888.8,1640.6,3346.11
174.4,121.8,0.03048,1.1669,2904.31,1625.45,3358.46
172.8,121.4,0.030830000000000003,1.168,2907.95,1630.5,3368.56
171.2,122.0,0.03078,1.1675,2930.75,1645.84,3403.12
177.0,120.0,0.03068,1.1776,2929.67,1662.32,3430.81
175.0,117.4,0.03078,1.1751,2919.37,1655.01,3410.44
188.6,120.0,0.03102,1.1753,2915.56,1656.71,3419.78
187.6,121.8,0.03061,1.1763,2905.97,1658.29,3433.15
195.0,126.0,0.03056,1.1749,2914.0,1676.37,3449.79
187.0,123.8,0.03056,1.1637,2913.98,1662.36,3399.2
186.4,126.0,0.0308,1.1605,2924.59,1667.45,3414.16
182.8,127.0,0.03056,1.1578,2923.43,1656.9,3388.99
184.0,127.0,0.03161,1.1552,2925.51,1665.14,3405.48
183.2,125.0,0.03197,1.1476,2901.61,1648.96,3375.08
173.4,121.6,0.03225,1.1518,2885.57,1634.86,3345.51
174.0,118.0,0.03233,1.1523,2884.43,1621.19,3309.72
174.0,119.0,0.032080000000000004,1.1494,2880.34,1624.49,3321.79
172.6,110.0,0.03225,1.1507,2785.68,1595.13,3266.9
167.0,107.0,0.03133,1.1533,2728.37,1550.41,3209.19
167.6,108.6,0.03141,1.159,2767.13,1536.46,3194.41
161.4,111.0,0.03163,1.1551,2750.79,1536.1,3210.37
165.6,113.0,0.031560000000000005,1.1583,2809.92,1554.16,3257.34
165.0,117.0,0.03179,1.1575,2809.21,1548.27,3243.08
160.8,119.6,0.03175,1.1501,2768.78,1543.87,3211.59
156.0,116.4,0.03198,1.146,2767.78,1531.66,3210.82
152.4,117.0,0.03196,1.1509,2755.88,1526.05,3190.09
155.0,112.0,0.03166,1.1468,2740.69,1508.88,3140.94
154.0,109.8,0.03124,1.1473,2656.1,1501.47,3130.33
147.4,108.8,0.03136,1.1399,2705.57,1506.02,3164.4
146.4,106.0,0.03077,1.1378,2658.69,1485.27,3134.89
151.2,110.2,0.03087,1.1399,2641.25,1503.14,3154.93
148.0,108.4,0.0311,1.1376,2682.63,1516.0,3147.13
158.8,115.0,0.03159,1.1346,2711.74,1538.22,3197.51
162.2,120.0,0.03144,1.1317,2740.37,1531.26,3204.21
170.0,122.0,0.03214,1.1403,2723.06,1551.39,3214.41
174.2,122.8,0.032010000000000004,1.1398,2738.31,1539.01,3217.37
165.0,117.2,0.03214,1.1413,2755.45,1534.6,3207.42
158.2,119.2,0.03213,1.1439,2813.89,1538.69,3246.16
153.2,119.8,0.03234,1.1434,2806.83,1536.79,3237.6
155.4,120.0,0.03189,1.1368,2781.01,1530.51,3229.49
151.8,118.0,0.03186,1.1325,2726.22,1514.59,3194.08
151.4,113.2,0.03145,1.1233,2722.18,1520.26,3224.82
147.4,108.6,0.031200000000000002,1.1311,2701.58,1502.45,3205.36
144.4,110.0,0.03118,1.1312,2730.2,1489.79,3190.31
149.6,111.0,0.03074,1.1325,2736.27,1499.43,3180.74
151.6,114.2,0.03057,1.1414,2690.73,1482.49,3160.33
145.4,108.0,0.03048,1.1455,2641.89,1456.85,3116.07
150.0,107.8,0.03061,1.1372,2649.93,1478.44,3153.91
143.0,109.0,0.03061,1.1388,2649.93,1466.39,3126.67
144.6,107.8,0.03061,1.1403,2632.56,1477.35,3137.21
137.2,106.6,0.03072,1.1337,2673.45,1498.26,3172.71
134.8,105.2,0.03055,1.1333,2682.17,1496.41,3166.42
144.8,104.4,0.030440000000000002,1.1299,2743.79,1500.45,3168.29
144.8,104.2,0.030350000000000002,1.1369,2737.8,1515.38,3174.16
150.0,106.4,0.03013,1.1393,2760.17,1514.63,3173.13
152.0,112.4,0.02992,1.1342,2790.37,1529.78,3214.99
145.8,112.4,0.02924,1.1355,2700.06,1506.43,3189.25
151.8,110.8,0.02924,1.1343,2700.06,1478.96,3150.27
144.6,106.4,0.028759999999999997,1.1349,2695.95,1436.66,3045.94
142.6,104.4,0.0285,1.1375,2633.08,1454.03,3058.53
135.6,100.2,0.02856,1.1401,2637.72,1435.55,3016.99
136.0,102.6,0.02879,1.1357,2636.78,1465.29,3055.32
157.6,105.0,0.029060000000000002,1.1323,2651.07,1494.21,3107.97
153.8,106.0,0.02911,1.1373,2650.54,1478.75,3112.17
149.2,103.6,0.02891,1.1364,2599.95,1471.67,3092.6
142.6,96.8,0.02857,1.1306,2545.94,1451.95,3063.65
136.0,91.8,0.02825,1.135,2546.16,1447.79,3040.13
139.6,98.2,0.02778,1.1375,2506.96,1450.11,3051.38
139.8,92.6,0.02789,1.139,2467.42,1419.01,3000.06
135.0,91.3,0.027919999999999997,1.1457,2416.62,1408.34,3000.61
127.8,87.4,0.02743,1.1361,2488.83,1384.59,2937.36
131.2,90.2,0.027360000000000002,1.1431,2485.74,1408.74,2986.53
131.0,90.0,0.02661,1.1462,2510.03,1405.85,2986.53
130.0,87.6,0.025539999999999997,1.1318,2447.89,1393.52,2954.66
135.0,91.5,0.02659,1.1391,2531.94,1435.29,3041.85
136.8,95.9,0.02682,1.141,2549.69,1439.93,3033.64
143.6,101.8,0.027160000000000004,1.148,2574.41,1457.47,3054.94
153.6,99.3,0.027280000000000002,1.1456,2584.96,1470.51,3070.24
149.8,100.0,0.027309999999999997,1.1555,2596.64,1470.69,3075.73
152.4,98.2,0.02701,1.151,2596.26,1465.43,3070.04
152.2,95.5,0.0271,1.146,2582.61,1458.13,3055.18
143.0,94.5,0.02711,1.1473,2610.3,1455.48,3068.05
143.0,96.4,0.027309999999999997,1.1417,2616.1,1468.85,3077.22
143.4,97.0,0.02749,1.1398,2635.96,1473.89,3069.35
144.2,99.8,0.027839999999999997,1.1393,2670.71,1499.79,3134.92
146.2,100.0,0.027839999999999997,1.1366,2670.71,1493.76,3125.07
142.8,97.4,0.0273,1.1369,2632.9,1486.32,3112.8
141.0,98.1,0.027549999999999998,1.1364,2638.7,1478.72,3112.13
140.0,97.4,0.027120000000000002,1.1388,2642.33,1488.4,3126.31
139.6,97.5,0.027530000000000002,1.1313,2664.76,1501.12,3163.24
141.0,97.8,0.027440000000000003,1.1413,2643.85,1491.01,3137.27
145.0,98.8,0.027120000000000002,1.143,2640.0,1502.72,3153.42
144.0,99.2,0.026949999999999998,1.1435,2681.05,1509.5,3161.74
145.8,104.6,0.02635,1.1488,2704.1,1515.42,3159.43
144.0,102.0,0.02691,1.145,2706.53,1525.69,3171.12
145.0,99.5,0.02724,1.1455,2724.87,1527.19,3165.2
144.8,100.4,0.02702,1.1436,2737.7,1542.49,3215.04
142.4,101.6,0.02702,1.141,2731.61,1551.15,3212.75
141.6,98.0,0.026520000000000002,1.1366,2706.05,1529.28,3150.76
139.0,100.2,0.02632,1.1339,2707.88,1527.17,3135.62
142.2,100.8,0.02661,1.1324,2709.8,1542.33,3165.61
143.4,102.4,0.026840000000000003,1.1279,2744.73,1549.41,3190.75
151.4,102.0,0.027080000000000003,1.1335,2753.03,1558.58,3202.37
155.4,99.8,0.02657,1.1265,2745.73,1562.36,3182.66
153.0,100.0,0.02666,1.1295,2775.6,1583.82,3241.25
